restaurant_name,address,city,postal_code,country,price_range,cuisine_type,description,facilities_services,credit_cards,phone_number,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,url
Marina del Nettuno – Messina - a MICHELIN Guide Restaurant,viale della Libertà-Batteria Masotto,Messina,98121,ITA,€€€,"Creative, Contemporary","As its name suggests, this restaurant and lounge bar is situated right on the jetty of the Yachting Club Messina. Elegant and minimalist - style decor, as well as creative cuisine with a focus on ...","Air conditioning, Terrace","amex, mastercard, visa",+39 347 289 0478,38.1978870,15.5581240,closed,18:30-01:30,18:30-01:30,18:30-01:30,18:30-01:30,18:30-01:30,18:30-01:30,https://guide.michelin.com/en/sicilia/messina/restaurant/marina-del-nettuno
Aimo e Nadia BistRo – Milan - a MICHELIN Guide Restaurant,via Matteo Bandello 14,Milan,20121,ITA,€€€,Italian Contemporary,"This bistro with a small yet charming and original dining room is a simpler and more informal version of the famous starred restaurant. The focus is the same, with an emphasis on Italian ...",Air conditioning,"amex, dinersclub, mastercard, visa",+39 02 4802 6205,45.4639032,9.1673607,closed,"12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00",closed,https://guide.michelin.com/en/lombardia/milano/restaurant/aimo-e-nadia-bistro
Cielo – Ostuni - a MICHELIN Guide Restaurant,via Scipione Petrarolo 7,Ostuni,72017,ITA,€€€€,"Modern Cuisine, Contemporary","Cielo is the gourmet restaurant at the splendid and aptly named La Sommità hotel, which is housed in a typical old mansion right at the top of this whitewashed town with its limestone steps. The ...","Air conditioning, Restaurant offering vegetarian menus, Terrace","amex, mastercard, visa",+39 0831 305925,40.7344962,17.5791501,"12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30",https://guide.michelin.com/en/puglia/ostuni/restaurant/cielo
Caino – Montemerano - a MICHELIN Guide Restaurant,via della Chiesa 4,Montemerano,58014,ITA,€€€€,"Tuscan, Contemporary","Standing in the centre of a charming Tuscan village, Caino is the gravitational centre of the cuisine of the Maremma, where Valeria Piccini is its proudest ambassador. This skilful chef sources ...","Air conditioning, Interesting wine list","amex, unionpay, dinersclub, discover, jcb, maestrocard, mastercard, visa",+39 0564 602817,42.6220221,11.4906283,19:30-21:30,closed,closed,19:30-21:30,19:30-21:30,"12:30-14:30, 19:30-21:30","12:30-14:30, 19:30-21:30",https://guide.michelin.com/en/toscana/montemerano/restaurant/caino
I Sette Consoli – Orvieto - a MICHELIN Guide Restaurant,piazza Sant'Angelo 1/a,Orvieto,05018,ITA,€€,"Modern Cuisine, Seasonal Cuisine","In this simple restaurant boasting an attractive outdoor summer garden and splendid views of the Duomo, chef Anna Rita focuses on carefully selected ingredients from the region and beyond. ...","Air conditioning, Garden or park, Interesting wine list, Terrace","amex, dinersclub, mastercard, visa",+39 0763 343911,42.7186979,12.1146421,"12:30-14:30, 19:30-21:30","12:30-14:30, 19:30-21:30",closed,"12:30-14:30, 19:30-21:30","12:30-14:30, 19:30-21:30","12:30-14:30, 19:30-21:30",12:30-14:30,https://guide.michelin.com/en/umbria/orvieto/restaurant/i-sette-consoli
Osteria Borsò Gambrinus – San Polo di Piave - a MICHELIN Guide Restaurant,via Capitello 18,San Polo di Piave,31020,ITA,€€,"Venetian, Seasonal Cuisine","A wine bar-cum-osteria with a warm, rustic decor and a menu offering fish and meat dishes, including specialities such as fried scampi, squid, crayfish and vegetables, all seasoned with olive oil....","Air conditioning, Car park, Garden or park, Terrace","amex, dinersclub, mastercard, visa",+39 0422 855043,45.7968129,12.3885415,closed,"09:00-15:00, 18:00-23:30","09:00-15:00, 18:00-23:30","09:00-15:00, 18:00-23:30","09:00-15:00, 18:00-23:30",09:00-23:30,09:00-20:00,https://guide.michelin.com/en/veneto/san-polo-di-piave/restaurant/osteria-enoteca-gambrinus
Hanswirt – Rablà - a MICHELIN Guide Restaurant,piazza Gerold 3,Rablà,39020,ITA,€€,"Regional Cuisine, Classic Cuisine","Situated in an old farmstead, this elegant and pleasant establishment has a warm and typically Tyrolese atmosphere.","Car park, Terrace, Wheelchair access","mastercard, visa",+39 0473 967148,46.6693991,11.0600354,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/trentino-alto-adige/rabla/restaurant/hanswirt
Terrazza Costantino – Sclafani Bagni - a MICHELIN Guide Restaurant,rione Sant'Antonio 24,Sclafani Bagni,90020,ITA,€€,"Country cooking, Modern Cuisine","In just a few years, young owner-chef Giuseppe Costantino has turned what was once the family trattoria into an elegant restaurant serving delicious reinterpretations of local specialities. There ...","Air conditioning, Terrace","amex, dinersclub, discover, jcb, maestrocard, mastercard, visa",+39 339 115 5915,37.8236762,13.8561003,19:30-22:00,19:30-22:00,closed,19:30-22:00,19:30-22:00,"12:30-14:00, 19:30-22:00",12:30-14:00,https://guide.michelin.com/en/sicilia/sclafani-bagni/restaurant/terrazza-costantino
Locanda Perbellini – Milan - a MICHELIN Guide Restaurant,via Moscova 25,Milan,20121,ITA,€€,Italian,"Highly renowned in his native Verona, Michelin - starred chef Giancarlo Perbellini has now opened a restaurant in Milan, where he continues to offer traditional Italian cuisine from the north and ...","Air conditioning, Wheelchair access","amex, mastercard, visa",+39 02 3663 1450,45.4767006,9.1897053,closed,"12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30",closed,https://guide.michelin.com/en/lombardia/milano/restaurant/locanda-perbellini
Ai Cadelach – Revine - a MICHELIN Guide Restaurant,via Grava 2,Revine,31020,ITA,€€,"Venetian, Traditional Cuisine","Enjoy local cuisine in a rustic - style dining room or alongside the swimming pool in summer. The menu focuses on meat dishes (especially grilled meat), such as traditional Fiorentina steak and ...","Car park, Garden or park, Interesting wine list, Terrace","amex, mastercard, visa",+39 0438 523010,45.9975067,12.2470269,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/veneto/revine/restaurant/ai-cadelach
Al Covo – Venice - a MICHELIN Guide Restaurant,"campiello della Pescaria, sestiere Castello 3968",Venice,30122,ITA,€€€,"Venetian, Seafood","Authentic family hospitality for this renowned restaurant, which makes niche products - mainly seafood - its flagship, even if some land specialties are always present on the menu. Almost all of ...","Air conditioning, Terrace","amex, mastercard, visa",+39 041 522 3812,45.4341740,12.3476275,"12:45-14:00, 19:30-22:00",closed,closed,"12:45-14:00, 19:30-22:00","12:45-14:00, 19:30-22:00","12:45-14:00, 19:30-22:00","12:45-14:00, 19:30-22:00",https://guide.michelin.com/en/veneto/venezia/restaurant/al-covo
Sarri – Imperia - a MICHELIN Guide Restaurant,"lungomare C. Colombo 108, Borgo Prino",Imperia,18100,ITA,€€€,"Seafood, Modern Cuisine","This attractive restaurant boasts a beautiful location in the charming Borgo Prino, a row of houses facing the sea and painted in the pastel shades typical of the region. Liguria’s legendary mild ...","Air conditioning, Interesting wine list, Terrace, Wheelchair access","amex, mastercard, visa",+39 0183 754056,43.8700800,8.0059000,19:30-21:30,19:30-21:30,closed,19:30-21:30,19:30-21:30,"12:30-13:30, 19:30-21:30","12:30-13:30, 19:30-21:30",https://guide.michelin.com/en/liguria/imperia/restaurant/sarri
Signum – Malfa - a MICHELIN Guide Restaurant,via Scalo,Malfa,98050,ITA,€€€€,"Sicilian, Contemporary","Situated in the Aeolian Islands, this charming inn is home to young chef Martina Caruso who, having practically grown up here, has returned home to take up the reins at Signum after formative ...","Air conditioning, Garden or park, Great view, Interesting wine list, Restaurant offering vegetarian menus, Terrace","amex, dinersclub, mastercard, visa",+39 090 984 4222,38.5799200,14.8334400,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/sicilia/malfa/restaurant/signum
Capo Santa Chiara – Genoa - a MICHELIN Guide Restaurant,"via al Capo di Santa Chiara 69, Boccadasse",Genoa,16124,ITA,€€€,"Seafood, Modern Cuisine","The chef at this modern, renovated restaurant at the end of the romantic Boccadasse beach serves creative cuisine that is the result of years of experimentation. Charming terrace overlooking the ...","Air conditioning, Great view, Terrace, Wheelchair access","amex, dinersclub, mastercard, visa",+39 010 798 1571,44.3897100,8.9748570,closed,"12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00",https://guide.michelin.com/en/liguria/genova/restaurant/capo-santa-chiara
Osteria la Fefa – Finale Emilia - a MICHELIN Guide Restaurant,via Trento-Trieste 9/c,Finale Emilia,41034,ITA,€€,"Emilian, Traditional Cuisine","The name “Fefa” is a diminutive of Genoveffa, the female owner who founded this restaurant almost a century ago. Today, the new generation provides streamlined service, decidedly Emilian cuisine ...","Air conditioning, Interesting wine list, Terrace","mastercard, visa",+39 0535 780202,44.8331758,11.2958166,closed,closed,"12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00","12:30-15:00, 19:30-23:00",12:30-15:00,https://guide.michelin.com/en/emilia-romagna/finale-emilia/restaurant/osteria-la-fefa
Seta by Antonio Guida – Milan - a MICHELIN Guide Restaurant,via Andegari 9,Milan,20121,ITA,€€€€,"International, Contemporary","Situated within the Mandarin Oriental hotel, a popular choice for international travellers, this restaurant serves cuisine that reflects the cosmopolitan flavours of Milan. Three tasting menus are...","Air conditioning, Interesting wine list, Terrace, Wheelchair access","amex, dinersclub, mastercard, visa",+39 02 8731 8897,45.4694121,9.1910082,closed,"12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30",closed,https://guide.michelin.com/en/lombardia/milano/restaurant/seta-by-antonio-guida
Trattoria del Pesce – Rome - a MICHELIN Guide Restaurant,via Folco Portinari 27,Rome,00151,ITA,€€,"Seafood, Italian","A good selection of fresh and raw fish dishes served in a welcoming, vaguely bistro-style restaurant with young and competent staff. Parking can be difficult, but your patience is definitely ...",Air conditioning,"amex, mastercard, visa",+39 349 335 2560,41.8685979,12.4494124,closed,19:30-23:00,19:30-23:00,"12:30-14:30, 19:30-23:00","12:30-14:30, 19:30-23:00","12:30-14:30, 19:30-23:00","12:30-14:45, 19:30-23:00",https://guide.michelin.com/en/lazio/roma/restaurant/trattoria-del-pesce
Miranda – Riva di Solto - a MICHELIN Guide Restaurant,via Cornello 8,Riva di Solto,24060,ITA,€€,"Modern Cuisine, Classic Cuisine","Enjoy year - round dining on the glass - fronted terrace, which overlooks the garden and the beautiful lake. The cuisine here encompasses the whole of Italy, occasionally using ingredients from ...","Air conditioning, Car park, Garden or park, Great view, Wheelchair access","amex, mastercard, visa",+39 035 986021,45.7810311,10.0447336,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/lombardia/riva-di-solto/restaurant/miranda148125
Manuelina – Recco - a MICHELIN Guide Restaurant,via Roma 296,Recco,16036,ITA,€€,"Ligurian, Modern Cuisine","Very few restaurants in Liguria can compete with the long gastronomic tradition of this restaurant, which was named after its original owner back in 1885! It was Manuelina herself who made the ...","Air conditioning, Car park, Garden or park, Terrace","amex, mastercard, visa",+39 0185 74128,44.3691057,9.1501288,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/liguria/recco/restaurant/manuelina
Sud – Quarto - a MICHELIN Guide Restaurant,via Santi Pietro e Paolo 8,Quarto,80010,ITA,€€€,"Modern Cuisine, Seafood","Closed for refurbishment June-August 2024Quarto has made its mark on the gastronomic map of Italy thanks to Marianna Vitale’s cuisine and the tribute she pays to southern Italian produce, ...","Air conditioning, Car park, Terrace","amex, dinersclub, mastercard, visa",+39 081 020 2708,40.8748426,14.1234047,closed,closed,closed,19:00-21:30,19:00-21:30,"12:00-14:00, 19:00-21:30",12:00-14:00,https://guide.michelin.com/en/campania/quarto/restaurant/sud
Bagatto – Loano - a MICHELIN Guide Restaurant,via Ricciardi 24,Loano,17025,ITA,€€,"Ligurian, Classic Cuisine","Hidden down an alleyway in the town centre, this friendly trattoria boasts an attractive ceiling with exposed brickwork. An excellent address for fans of Ligurian cuisine, fish and seafood. House ...","Air conditioning, Terrace","amex, mastercard, visa",+39 019 675844,44.1277571,8.2597607,19:30-22:00,"12:30-14:30, 19:30-22:00",closed,"12:30-14:30, 19:30-22:00","12:30-14:30, 19:30-22:00","12:30-14:30, 19:30-22:00","12:30-14:30, 19:30-22:00",https://guide.michelin.com/en/liguria/loano/restaurant/bagatto
Osteria la Lanterna – Valsolda - a MICHELIN Guide Restaurant,"via Finali 1, frazione Cressogno",Valsolda,22010,ITA,€€,"Country cooking, Traditional Cuisine","Situated on the road leading to Lugano in Switzerland, this charming restaurant with elegant furnishings and a rustic decor boasts bright dining rooms and a pleasant terrace for summer dining. The...",Terrace,"mastercard, visa",+39 0344 69014,46.0244726,9.0722789,"12:00-14:30, 19:00-21:30","12:00-14:30, 19:00-21:30",19:00-21:30,"12:00-14:30, 19:00-21:30","12:00-14:30, 19:00-21:30","12:00-14:30, 19:00-21:30","12:00-14:30, 19:00-21:30",https://guide.michelin.com/en/lombardia/valsolda/restaurant/osteria-la-lanterna
La Madia – Licata - a MICHELIN Guide Restaurant,corso Filippo Re Capriata 22,Licata,92027,ITA,€€€€,"Creative, Sicilian","Park in one of the streets near this restaurant and prepare yourself for a delightful journey through Sicily and its culinary traditions! Chef Pino Cuttaia, who is demonstrably in love with his ...","Air conditioning, Wheelchair access","amex, mastercard, visa",+39 0922 771443,37.1070131,13.9338055,"13:00-14:00, 20:00-22:00",closed,"13:00-14:00, 20:00-22:00","13:00-14:00, 20:00-22:00","13:00-14:00, 20:00-22:00","13:00-14:00, 20:00-22:00",13:00-14:00,https://guide.michelin.com/en/sicilia/licata/restaurant/la-madia
Oscar – Ardenza - a MICHELIN Guide Restaurant,via Franchini 78,Ardenza,57128,ITA,€€,Seafood,"Situated off the tourist trail in a charming residential district, this restaurant is popular with locals from Livorno who come here to enjoy the fresh fish on offer – the vast selection on the ...","Air conditioning, Terrace, Wheelchair access","amex, mastercard, visa",+39 0586 501258,43.5162510,10.3215893,closed,"12:30-15:00, 19:30-23:30","12:30-15:00, 19:30-23:30","12:30-15:00, 19:30-23:30","12:30-15:00, 19:30-23:30","12:30-15:00, 19:30-23:30","12:30-15:00, 19:30-23:30",https://guide.michelin.com/en/toscana/ardenza/restaurant/oscar
Osteria Frangipane – Trani - a MICHELIN Guide Restaurant,via Maraldo da Trani 5,Trani,76125,ITA,€€,Seafood,This osteria on the edge of the historic centre is run by two young brothers who have one clear aim – to serve local fish dishes which are both delicious and imaginative. Pleasantly informal ...,Air conditioning,"amex, unionpay, dinersclub, discover, jcb, maestrocard, mastercard, visa",+39 0883 585763,41.2783765,16.4105077,closed,"13:00-15:00, 20:15-22:30","13:00-15:00, 20:15-23:00","13:00-15:00, 20:15-23:00","13:00-15:00, 20:15-23:00","13:00-15:00, 20:15-23:00",13:00-15:00,https://guide.michelin.com/en/puglia/trani/restaurant/osteria-frangipane
Bacucco d'Oro – Mutignano - a MICHELIN Guide Restaurant,via del Pozzo 10,Mutignano,64025,ITA,€,"Cuisine from Abruzzo, Traditional Cuisine","From the coast, you take a winding road uphill to this family-run trattoria which boasts sea views from its terrace. Apart from the salted cod, the menu only features meat dishes, with a focus on ...","Car park, Great view, Restaurant offering vegetarian menus, Terrace","mastercard, visa",+39 085 936227,42.5885057,14.0338289,"13:00-15:00, 20:00-23:00","13:00-15:00, 20:00-23:00",closed,"13:00-15:00, 20:00-23:00","13:00-15:00, 20:00-23:00","13:00-15:00, 20:00-23:00",12:30-15:00,https://guide.michelin.com/en/abruzzo/mutignano/restaurant/bacucco-d-oro
