restaurant_name	address	city	postal_code	country	price_range	cuisine_type	description	facilities_services	credit_cards	phone_number	latitude	longitude	monday_hours	tuesday_hours	wednesday_hours	thursday_hours	friday_hours	saturday_hours	sunday_hours	url_micheline	url
Angiolina – Pisciotta - a MICHELIN Guide Restaurant	via Passariello 2, località Marina di Pisciotta	Pisciotta	84066	ITA	€	Campanian, Traditional Cuisine	This trattoria is situated at the end of the marina in Pisciotta, a location which ensures a quiet, tranquil ambience. The excellent, reasonably priced seafood cuisine is another reason that we heartily recommend eating here. With a focus on local fish, the menu features a wide array of specialities from Campania, including anchovies served in different ways (stuffed, “alla scapece”, salted and served with butter, and with spaghetti).	Restaurant offering vegetarian menus, Terrace	amex, dinersclub, mastercard, visa	+39 0974 973188	40.1017552	15.2284136	closed	closed	closed	12:30-14:30, 19:30-22:00	12:30-14:30, 19:30-22:00	12:30-14:30, 19:30-22:00	12:30-14:30	https://guide.michelin.com/en/campania/pisciotta/restaurant/angiolina	http://www.ristoranteangiolina.it
Ca' Del Moro – Grezzana - a MICHELIN Guide Restaurant	località Erbin 31	Grezzana	37023	ITA	€€€	Italian Contemporary, Mediterranean Cuisine	Situated within the La Collina dei Ciliegi wine estate amid the verdant Valpantena hills, this first-floor restaurant (lift available) is home to two chefs – he is from Calabria, while she is from Puglia. Together they create exciting, modern Mediterranean cuisine using ingredients from their native regions, including their signature dish – homemade spaghetti served with a delicious, well-balanced 'nduja, smoked ricotta and tomato ristretto sauce. Top-quality local ingredients take pride of place, as demonstrated by the Brogna mutton, which is raised on site, barbecued and served with an exquisite caper sauce and seasonal mushroom pie. The concise wine list features labels from the Veneto alongside a few French options.	Air conditioning, Car park, Garden or park, Restaurant offering vegetarian menus, Terrace, Wheelchair access	amex, mastercard, visa	+39 045 981 4900	45.5313227	11.0581539	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/veneto/grezzana/restaurant/ca-del-moro	https://www.cadelmoro.wine/it
Viva il Bistrot – Noto - a MICHELIN Guide Restaurant	via Rocco Pirri 19	Noto	96017	ITA	€€	Sicilian, Modern Cuisine	Situated just a stone’s throw from the cathedral, this restaurant has tables set out on Noto’s attractive pedestrianised street in fine weather, although if these are all taken the contemporary-style dining rooms are just as appealing. Viviana Varese, a Michelin-starred chef from Milano, oversees the interesting menu which showcases Sicilian cuisine prepared from local ingredients alongside more exotic fare.	Air conditioning, Terrace, Wheelchair access	amex, mastercard, visa	+39 334 793 3384	36.8918976	15.0692098	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/sicilia/noto/restaurant/viva-il-bistrot	https://www.vivavivianavarese.it/viva-il-bistrot/
Osteria Didù – Imperia - a MICHELIN Guide Restaurant	via Felice Cascione 70	Imperia	18100	ITA	€	Seafood, Ligurian	Situated on an attractive pedestrian street lined with the historic palazzi of Porto San Maurizio, this simple yet pleasant restaurant offers an excellent choice of Ligurian specialities. Highlights include stuffed mussels and Genoese-style borage ravioli.	Air conditioning, Terrace, Wheelchair access	mastercard, visa	+39 0183 273636	43.8763874	8.0139350	12:30-14:00, 19:30-22:00	closed	12:30-14:00, 19:30-22:00	19:30-22:00	12:30-14:00, 19:30-22:00	12:30-14:00, 19:30-22:00	12:30-14:00, 19:30-22:00	https://guide.michelin.com/en/liguria/imperia/restaurant/osteria-didu-1201493	
Il Fenicottero Rosa Gourmet – Faenza - a MICHELIN Guide Restaurant	via Emilia Ponente 23	Faenza	48018	ITA	€€€	Contemporary, Seafood	Situated within the Villa Abbondanzi luxury hotel, this restaurant is surrounded by a large park home to a flock of flamingos (fenicottero is the Italian for flamingo). Stylish and elegant dining rooms provide the backdrop for equally impressive cuisine, which is elaborate and full of imaginative touches. The same attention to detail is evident in the wine list, which includes several natural wines and from which the talented sommelier will find the perfect choice for you. We particularly enjoyed the Alto Adige Sauvignon Weingut In Der Eben: a rich and complex 2019 wine which was the perfect pairing for the entire meal, including dishes with real character.	Air conditioning, Car park, Garden or park, Terrace	amex, mastercard, visa	+39 0546 622672	44.2947451	11.8539981	19:30-22:00	closed	closed	19:30-22:00	19:30-22:00	12:30-14:00, 19:30-22:00	12:30-14:00, 19:30-22:00	https://guide.michelin.com/en/emilia-romagna/faenza/restaurant/il-fenicottero-rosa-gourmet	https://www.villa-abbondanzi.com/ristorante-fenicottero-rosa-gourmet.php
I Due Buoi – Olivola - a MICHELIN Guide Restaurant	via Vittorio Veneto 23	Olivola	15030	ITA	€€	Piedmontese, Modern Cuisine	This restaurant offers three tasting menus: Stile Libero, Tradizione e Territorio, and Quinto Quarto , the latter featuring various types of offal which the chef transforms into creative dishes, plus an à la carte that includes local specialities and a good choice of bread. Top-quality wines with a focus on Asti and its surrounding area, as well as on the Langhe region.	Car park	maestrocard, mastercard, visa	+39 366 254 9251	45.0379530	8.3667204	12:30-14:30, 19:30-22:00	closed	closed	19:30-22:00	12:30-14:30, 19:30-22:00	12:30-14:30, 19:30-22:00	12:30-14:30, 19:30-22:00	https://guide.michelin.com/en/piemonte/olivola_1798020/restaurant/i-due-buoi-1198450	https://www.iduebuoi.it
Bites – Milan - a MICHELIN Guide Restaurant	via Lambro 11	Milan	20129	ITA	€€€	International, Small eats	The cuisine at this tiny, simply furnished restaurant includes barbecued dishes and fermented ingredients, all of which feature on a tasting menu. Guests can also choose à la carte: the small portions (as the restaurant name suggests) make it possible to taste several dishes at a reasonable cost. Booking is essential in the evening and also advisable at lunchtime.	Air conditioning, Counter dining	amex, dinersclub, mastercard, visa	+39 351 866 8452	45.4743013	9.2095483	closed	12:30-14:30, 19:00-23:00	12:30-14:30, 19:00-23:00	12:30-14:30, 19:00-23:00	12:30-14:30, 19:00-23:00	12:30-14:30, 19:00-23:00	closed	https://guide.michelin.com/en/lombardia/milano/restaurant/bites	http://www.bitesmilano.net
Il Fico trentacareghe – Lerici - a MICHELIN Guide Restaurant	Località Fiascherino 7	Lerici	19032	ITA	€€	Seafood	Situated on one of the region’s most beautiful coast roads, this restaurant with a charming garden of olive trees boasts stunning views of the sea which can be admired either from the dining room or, even better, from the summer terrace. The cuisine is equal to the setting, with a focus on fish and seafood dishes influenced by Ligurian traditions.	Air conditioning, Car park, Great view, Terrace	amex, dinersclub, mastercard, visa	+39 0187 304242	44.0657653	9.9235847	closed	19:30-23:00	12:00-15:00, 19:30-23:00	12:00-15:00, 19:30-23:00	12:00-15:00, 19:30-23:00	12:00-15:00, 19:30-23:00	12:00-15:00, 19:30-23:00	https://guide.michelin.com/en/liguria/lerici/restaurant/il-fico-trentacareghe	https://www.ilficotrentacareghe.com/
L'Uva e il Malto – Grosseto - a MICHELIN Guide Restaurant	via Mazzini 165	Grosseto	58100	ITA	€€	Seafood, Traditional Cuisine	A talented couple run this modern, intimate restaurant with a wine-bar right in the town centre. Fish takes pride of place on the menu, with the catch of the day announced at your table, including delicious shellfish. The female owner oversees the extensive wine list, which features reasonably priced and mostly Tuscan labels.	Air conditioning, Interesting wine list	amex, dinersclub, mastercard, visa	+39 0564 411211	42.7589420	11.1139463	12:30-14:30, 19:30-23:00	12:30-14:30, 19:30-23:00	12:30-14:30, 19:30-23:00	12:30-14:30, 19:30-23:00	12:30-14:30, 19:30-00:00	12:30-14:30, 19:30-00:00	closed	https://guide.michelin.com/en/toscana/grosseto/restaurant/l-uva-e-il-malto	
I Banchi – Ragusa - a MICHELIN Guide Restaurant	via Orfanotrofio 39	Ragusa	97100	ITA	€€	Sicilian, Contemporary	Housed in a palazzo full of history – the building was a synagogue before the 1693 earthquake and has retained its ritual bath in its charming room of mirrors – this restaurant bears the imprint of renowned chef Ciccio Sultano, holder of two Michelin stars at the nearby Duomo restaurant. The cuisine is eclectic yet with a Sicilian focus, plus the wine list is complemented by a choice of interesting cocktails.	Air conditioning, Terrace	amex, mastercard, visa	+39 0932 655000	36.9265170	14.7454195	18:00-23:00	10:00-14:30, 18:00-23:00	10:00-14:30, 18:00-23:00	10:00-14:30, 18:00-23:00	10:00-14:30, 18:00-23:00	10:00-14:30, 18:00-23:00	closed	https://guide.michelin.com/en/sicilia/ragusa/restaurant/i-banchi	https://www.ibanchiragusa.it/
Maso Burba – Commezzadura - a MICHELIN Guide Restaurant	via Bernardelli 32, località Piano	Commezzadura	38020	ITA	€€	Country cooking, Alpine	Having spent time working in top-quality restaurants, Gianpaolo Burba – alongside his partner Paola who works front of house – has returned home to the family restaurant in a small village in the Val di Sole region. Here, he makes the most of his experience and skills acquired elsewhere to showcase the best of the region’s ingredients in his beautifully presented dishes (although fish does make a rare appearance on the menu). The dining rooms, including a covered veranda, are bright, elegant and typically regional in style.	Car park	mastercard, visa	+39 0463 979991	46.3208346	10.8239710	closed	closed	closed	19:00-21:30	12:00-14:00, 19:00-21:30	12:00-14:00, 19:00-21:30	12:00-14:00, 19:00-21:30	https://guide.michelin.com/en/trentino-alto-adige/commezzadura/restaurant/maso-burba	http://masoburba.com
Le Rune – Genoa - a MICHELIN Guide Restaurant	salita inferiore Sant'Anna 13r	Genoa	16125	ITA	€€	Ligurian, Seafood	Various small dining rooms, including one directly above the kitchen (very popular despite the heat). The food is regional with an emphasis on fish and seafood, and the menu includes some reasonably priced options, as well as individual dishes.	Terrace	maestrocard, mastercard, visa	+39 010 594951	44.4117095	8.9348816	closed	12:30-14:00, 19:00-22:00	12:30-14:00, 19:00-22:00	12:30-14:00, 19:00-22:00	12:30-14:00, 19:00-22:00	18:30-22:00	closed	https://guide.michelin.com/en/liguria/genova/restaurant/le-rune	https://www.ristorantelerune.it/
Osteria la Fontanina – Verona - a MICHELIN Guide Restaurant	portichetti Fontanelle Santo Stefano 3	Verona	37129	ITA	€€	Classic Cuisine, Italian	Situated just a stone’s throw from the Roman Theatre and Ponte Pietra, Osteria La Fontanina is one of Verona’s oldest restaurants with a history that dates back over 200 years. The restaurant has a “bohemian” feel, with old mirrors, prints, silverware and plants that combine well with the subdued lighting (even at lunchtime) and just about enough space for the small tables. The cuisine showcases Italian and regional flavours, while the impressive wine list focuses on red wine vintages from the Verona region.	Air conditioning, Interesting wine list, Terrace	amex, mastercard, visa	+39 045 913305	45.4492275	11.0006288	closed	12:30-14:00, 19:00-22:00	12:30-14:00, 19:00-22:00	12:30-14:00, 19:30-22:00	12:30-14:00, 19:00-22:00	12:30-14:00, 19:00-22:00	12:30-14:00	https://guide.michelin.com/en/veneto/verona/restaurant/osteria-la-fontanina	https://www.ristorantelafontanina.com
La Taverna del Leone – Positano - a MICHELIN Guide Restaurant	via Laurito 43	Positano	84017	ITA	€€	Classic Cuisine, Italian	Situated three kilometres east of Positano, this family-run restaurant has been in business for almost 60 years and is one of the most popular in the region – and for good reason. The classic-style dining room with a striking open-view kitchen adorned with local blue-and-white ceramics provides the setting for meat and fish dishes (mainly local) prepared from top-quality ingredients with the occasional personal touch.	Air conditioning, Terrace, Wheelchair access	amex, dinersclub, mastercard, visa	+39 089 811302	40.6248114	14.5076383	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/campania/positano/restaurant/la-taverna-del-leone	https://www.latavernadelleone.com
Controcorrente – Noli - a MICHELIN Guide Restaurant	via Colombo 101	Noli	17026	ITA	€€	Modern Cuisine, Ligurian	In this minimalist restaurant, situated below the medieval San Giovanni tower in the picturesque pedestrianised historic centre of Noli, the owner-chef serves contemporary cuisine that echoes the dining room’s modern decor. The menu features meat and fish dishes alike, all prepared from almost exclusively Ligurian ingredients, including delicious purple Sanremo prawn tartare with celery mayonnaise, lemon cream and plankton chips, as well as lamb cooked in its own juices with Albenga artichokes.	Air conditioning, Terrace, Wheelchair access	amex, mastercard, visa	+39 349 220 8133	44.2057490	8.4134555	12:30-14:30, 19:30-22:30	closed	closed	closed	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	https://guide.michelin.com/en/liguria/noli/restaurant/controcorrente518148	http://www.ristorantecontrocorrente.it
Li Lioni – Porto Torres - a MICHELIN Guide Restaurant	SS 131 km 244,400 - regione Li Lioni	Porto Torres	07046	ITA	€€	Sardinian, Home Cooking	The highlights of this restaurant just outside the tourist centre of Porto Torres are its informal atmosphere, spacious garden and traditional cuisine. The frattaubread is well worth sampling (also available in a vegan version), as is the legendary porceddu(suckling pig), which must be ordered when you book. When choosing wine, we recommend the well-structured and intense house red.	Air conditioning, Car park, Garden or park, Terrace	unionpay, dinersclub, discover, jcb, maestrocard, mastercard, visa	+39 079 502286	40.8091200	8.4387200	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/sardegna/porto-torres/restaurant/li-lioni	https://www.tenutalilioni.it/
Taverna La Cialoma – Marzamemi - a MICHELIN Guide Restaurant	piazza Regina Margherita 23	Marzamemi	96018	ITA	€€	Seafood, Traditional Cuisine	This restaurant housed in Marzamemi’s old tuna fishery boasts an outdoor terrace with tables overlooking one of the most picturesque squares in Sicily, as well as an indoor dining room and another terrace to the rear facing the sea. Wherever you choose to sit, you’ll find authentic Sicilian cuisine on the menu, with just a few simply prepared dishes in which the full flavours of fresh fish shine through.	Air conditioning, Great view, Terrace	amex, dinersclub, mastercard, visa	+39 0931 841772	36.7420586	15.1197108	12:30-15:00, 19:30-23:00	12:30-15:00, 19:30-23:00	12:30-15:00, 19:30-23:00	12:30-15:00, 19:30-23:00	12:30-15:00, 19:30-23:00	12:30-15:00, 19:30-23:00	12:30-15:00, 19:30-23:00	https://guide.michelin.com/en/sicilia/marzamemi/restaurant/la-cialoma	http://www.tavernalacialoma.it
